85822.75
160699.5
85784.25
96296.25
82703.5
29360.0
21102.25
12709.25
15996.75
22175.5
17284.25
16190.0
14638.75
15463.0
69393.5
122295.75
42050.0
20320.5
17760.25
18309.25
18598.5
14697.75
18963.0
20920.0
5841.0
18445.75
18886.25
16134.75
19226.5
32843.5
42808.0
20506.75
19024.75
18561.5
54980.25
48946.0
15278.25
42854.25
37661.25
19014.0
18371.25
16997.0
109067.75
107978.75
27576.25
83901.5
98653.75
58723.0
190483.5
103484.25
14305.25
30523.0
49628.75
44734.75
122566.5
112417.0
16837.0
70807.25
125573.0
17366.75
32071.75
33168.5
189959.5
207895.75
20310.5
98016.0
115533.25
100469.75
223824.25
100604.75
179551.75
53852.75
141575.5
197593.0
95969.0
